review_time,positive_review,negative_review,problems_solved,rating,reviews,sentiment_score,positive_sentiment,negative_sentiment
2021-12-09,Simple and easy to use when searching for viable candidates. I like the filter options they have.Review collected by and hosted on G2.com.,"Not necessarily to the fault of Monster, but candidate response rate is typically low in comparison to other sourcing platforms we use.Review collected by and hosted on G2.com.",It helps us find candidates for open roles with fewer applicants than we would anticipate.Review collected by and hosted on G2.com.,3.5,"['simple', 'easy', 'use', 'searching', 'viable', 'candidates', 'like', 'filter', 'options', 'collected', 'hosted', 'necessarily', 'fault', 'monster', 'candidate', 'response', 'rate', 'typically', 'low', 'comparison', 'sourcing', 'platforms', 'collected', 'hosted']",0.08750000000000001,0.21666666666666667,-0.041666666666666664
2021-12-08,"The quality of resumes is good, and the database is extensive.Review collected by and hosted on G2.com.",The Boolean search string could be more user-friendly.Review collected by and hosted on G2.com.,"Monster was my go-to Job Board for all kinds of roles. The database is vast, and finding good-quality resumes was a simple task.Review collected by and hosted on G2.com.",4.5,"['quality', 'resumes', 'good', 'database', 'collected', 'hosted', 'boolean', 'search', 'string', 'could', 'collected', 'hosted']",0.6,0.7,0.5
2021-12-17,"Monster is really helpful when sourcing , The speed of the monster and its really understable.Review collected by and hosted on G2.com.","Monster shares irrelevant profiles sometimes, and there is no option to put experienceReview collected by and hosted on G2.com.","Till now not yet,Review collected by and hosted on G2.com.",5.0,"['monster', 'really', 'helpful', 'sourcing', 'speed', 'monster', 'really', 'collected', 'hosted', 'monster', 'shares', 'irrelevant', 'profiles', 'sometimes', 'option', 'put', 'experiencereview', 'collected', 'hosted']",-0.15,0.2,-0.5
2021-04-21,i would like the system better if it worked.  It is very frustrating.  There is no available supportReview collected by and hosted on G2.com.,The system does not work.  It takes days to get support.  Multiple phone calls with no adequate responseReview collected by and hosted on G2.com.,system is not working properly.  I cant get help.  I will never use monster againReview collected by and hosted on G2.com.,0.5,"['would', 'like', 'system', 'better', 'worked', 'frustrating', 'available', 'supportreview', 'collected', 'hosted', 'system', 'work', 'takes', 'days', 'get', 'support', 'multiple', 'phone', 'calls', 'adequate', 'responsereview', 'collected', 'hosted']",-0.07833333333333334,-0.07333333333333335,-0.08333333333333333
2021-07-30,It's a world class portal that provide you access to find Job and candidate globally.Review collected by and hosted on G2.com.,"Their support system is worst I have ever seen, they don't give you proper reply when you needed. Another thing is phishing.scammer can cheat you through here. So you need to be careful.Review collected by and hosted on G2.com.",As a jobseeker I have found many offer though it and most of them were geniune. Still using it to find Job individually.Review collected by and hosted on G2.com.,3.5,"['world', 'class', 'portal', 'provide', 'access', 'find', 'job', 'candidate', 'collected', 'hosted', 'support', 'system', 'worst', 'ever', 'seen', 'give', 'proper', 'reply', 'needed', 'another', 'thing', 'cheat', 'need', 'collected', 'hosted']",-0.25,0.0,-0.5
2020-07-29,"Monster is very good tool for job seeker to find a better opportunity and a recruiter to find a matched consultant as per required skills , Monster is being used in most of regions and play a big role in Job market, Monster is one of the best tool in USA, Asia Pacific, India etc. it is helping to both to fill their requirements. monster is very easy to use and Monster team implements to use of it to make it more user friendly for the users.Review collected by and hosted on G2.com.","Although Monster is a good tool, but as an user of monster i don't like one thing about it that if i am sourcing a consultant for any requirement of client, so will get one resume many times with same name and email ID but location is different. so they need to work on it that one resume can be uploaded only one time. and irrelevancy of resumes are very big issue here as per strings. monster is a good tool but some time i felt that if i am working on any niche skill requirement so it is not that much useful sometimes only.Review collected by and hosted on G2.com.","Monster is a very big part of work, i source candidates from monster and it is a very useful tool for me to get a good consultant as per my client's requirement. I posts the Jobs in Monster,  without monster tool my work progress will get down so it is very useful for meReview collected by and hosted on G2.com.",4.5,"['monster', 'good', 'tool', 'job', 'seeker', 'find', 'better', 'opportunity', 'recruiter', 'find', 'matched', 'consultant', 'per', 'required', 'skills', 'monster', 'used', 'regions', 'play', 'big', 'role', 'job', 'market', 'monster', 'one', 'best', 'tool', 'usa', 'asia', 'pacific', 'india', 'etc', 'helping', 'fill', 'requirements', 'monster', 'easy', 'use', 'monster', 'team', 'implements', 'use', 'make', 'user', 'friendly', 'collected', 'hosted', 'although', 'monster', 'good', 'tool', 'user', 'monster', 'like', 'one', 'thing', 'sourcing', 'consultant', 'requirement', 'client', 'get', 'one', 'resume', 'many', 'times', 'name', 'email', 'id', 'location', 'different', 'need', 'work', 'one', 'resume', 'uploaded', 'one', 'time', 'irrelevancy', 'resumes', 'big', 'issue', 'per', 'strings', 'monster', 'good', 'tool', 'time', 'felt', 'working', 'niche', 'skill', 'requirement', 'much', 'useful', 'sometimes', 'collected', 'hosted']",0.40927083333333336,0.5435416666666667,0.27499999999999997
2021-02-24,power search option is useful. profile view in the same window is good.Review collected by and hosted on G2.com.,the filter option is less. plus it shows irrelevant profile for same stringReview collected by and hosted on G2.com.,finding the best profile for the job requirementReview collected by and hosted on G2.com.,3.5,"['power', 'search', 'option', 'useful', 'profile', 'view', 'window', 'collected', 'hosted', 'filter', 'option', 'less', 'plus', 'shows', 'irrelevant', 'profile', 'stringreview', 'collected', 'hosted']",-0.03611111111111111,0.15,-0.2222222222222222
2020-06-03,"The Best thing about Monster is it's advance resume search. You don't need to write long strings, you just need to put the titles and skills which also has an option for ""required"" and ""nice to have"". you can search for the candidates within a certain location and within Certain Miles. you can filter out years of experience and also the resume freshness. You can search for candidates who have updated their resumes one day ago to 1 year ago. It also has some cool features which matches the skills with relevant words. For example, put ""Project Management"" in skills and it'll automatically show you results with the keywords similar to this like ""PMP"", ""PMI"", ""Program Manager"" etc.Review collected by and hosted on G2.com.","There are a couple of things I find preposterous about Monster. First is String length Limitations, in advanced resume search we can only add 5 job titles. Some Position has more than 5 titles for the same position. Other thing I hate about Monster is Duplicate resumes, Fake emails, numbers. you guys really need to work on verifying a genuine resume and a fake one. Some candidates have a couple of profiles on Monster, isn't it redundant to have more than 1 profiles in a Job Portal. There's a word limit so sometimes I'm not able to put all the keywords I want to find relevant candidates.Review collected by and hosted on G2.com.","I search for candidates for all types of Job Requirements (Usually Non-IT) using Monster. Almost everyone who's looking for a job, puts their profile on Monster so it becomes easier to find the right talent.Review collected by and hosted on G2.com.",4.0,"['best', 'thing', 'monster', 'advance', 'resume', 'search', 'need', 'write', 'long', 'strings', 'need', 'put', 'titles', 'skills', 'also', 'option', 'required', 'nice', 'search', 'candidates', 'within', 'certain', 'location', 'within', 'certain', 'miles', 'filter', 'years', 'experience', 'also', 'resume', 'freshness', 'search', 'candidates', 'updated', 'resumes', 'one', 'day', 'ago', 'year', 'ago', 'also', 'cool', 'features', 'matches', 'skills', 'relevant', 'words', 'example', 'put', 'project', 'management', 'skills', 'automatically', 'show', 'results', 'keywords', 'similar', 'like', 'pmp', 'pmi', 'program', 'manager', 'collected', 'hosted', 'couple', 'things', 'find', 'preposterous', 'monster', 'first', 'string', 'length', 'limitations', 'advanced', 'resume', 'search', 'add', 'job', 'titles', 'position', 'titles', 'position', 'thing', 'hate', 'monster', 'duplicate', 'resumes', 'fake', 'emails', 'numbers', 'guys', 'really', 'need', 'work', 'verifying', 'genuine', 'resume', 'fake', 'one', 'candidates', 'couple', 'profiles', 'monster', 'redundant', 'profiles', 'job', 'portal', 'word', 'limit', 'sometimes', 'able', 'put', 'keywords', 'want', 'find', 'relevant', 'collected', 'hosted']",0.17970238095238092,0.3410714285714285,0.018333333333333326
2020-07-16,"Monster has huge database of candidates, which is the best feature of it. I am able to find candidates for most of the requirements I have. I used daily in my recruiting needs. The various filters and its application is superb in real, it works very well. You will find candidates for every position you have no matter its a role of a Customer Service or an IT professional or even a Manager or Executive Level. I even have access to other job boards but I this one is best among all. I would definitely want to keep using it for my recruiting needs ever and ever. The other features that I find really amazing is the ease to store resumes, email them directly through Job board, forward it to any email address, posting jobs works great. I have posted several jobs through this job board and trust me its really easy to do so.Review collected by and hosted on G2.com.","The only thing I dislike is the new website update by them, it is little time consuming compare to the older one.Review collected by and hosted on G2.com.","Monster really helps in lot many ways, reaching out to candidates, helping me out to source for different needs we have for our clients and forming a database as per the set of requirements. It also solves of getting best candidates at one single place, you don't need to go through every single job portal if you have this one. You will find candidates easily for most of your needs.Review collected by and hosted on G2.com.",5.0,"['monster', 'huge', 'database', 'candidates', 'best', 'feature', 'able', 'find', 'candidates', 'requirements', 'used', 'daily', 'recruiting', 'needs', 'various', 'filters', 'application', 'superb', 'real', 'works', 'well', 'find', 'candidates', 'every', 'position', 'matter', 'role', 'customer', 'service', 'professional', 'even', 'manager', 'executive', 'level', 'even', 'access', 'job', 'boards', 'one', 'best', 'among', 'would', 'definitely', 'want', 'keep', 'using', 'recruiting', 'needs', 'ever', 'ever', 'features', 'find', 'really', 'amazing', 'ease', 'store', 'resumes', 'email', 'directly', 'job', 'board', 'forward', 'email', 'address', 'posting', 'jobs', 'works', 'great', 'posted', 'several', 'jobs', 'job', 'board', 'trust', 'really', 'easy', 'collected', 'hosted', 'thing', 'dislike', 'new', 'website', 'update', 'little', 'time', 'consuming', 'compare', 'older', 'collected', 'hosted']",0.18768690191387558,0.3464912280701754,0.028882575757575753
2020-06-05,the best part is we can get job from all over the world very easy to use and also can post for hiringReview collected by and hosted on G2.com.,no such dislike found in this portal i have used its mobile app it is very easy to useReview collected by and hosted on G2.com.,it solved me to get the job my first job i got from  this website and the benefits are we can maintain various resume version and also search near by jobsReview collected by and hosted on G2.com.,5.0,"['best', 'part', 'get', 'job', 'world', 'easy', 'use', 'also', 'post', 'hiringreview', 'collected', 'hosted', 'dislike', 'found', 'portal', 'used', 'mobile', 'app', 'easy', 'usereview', 'collected', 'hosted']",0.5316666666666667,0.7816666666666667,0.2816666666666667
2019-12-06,I like the easy to use layout and the amazing database that Monster has. They have been in the market for so long because of the way they have maintained the database quality. I like that I can search for any candidate pertaining to any requirement and I get the correct candidate.Review collected by and hosted on G2.com.,I wish there was an easier way to filter out certain (non-experienced) candidates. There are some candidates who are not true and have fake experience. There should be a filter for that.,I am someone who recruits and use it very actively. I use Monster to fill the vacancies that I have to work on . The benefits I have realized is that the database is one of the best that have seen till now. I also get other options within the portal to post the jobs and contact more and more qualified candidates.Review collected by and hosted on G2.com.,5.0,"['like', 'easy', 'use', 'layout', 'amazing', 'database', 'monster', 'market', 'long', 'way', 'maintained', 'database', 'quality', 'like', 'search', 'candidate', 'pertaining', 'requirement', 'get', 'correct', 'collected', 'hosted', 'wish', 'easier', 'way', 'filter', 'certain', 'candidates', 'candidates', 'true', 'fake', 'experience', 'filter']",0.0871031746031746,0.3277777777777778,-0.15357142857142858
2019-10-29,It is designed in very user friendly manner.,The best part of the monster is asterisk function that we use to exaggerate our search.,"Being a technical recruiter,It plays a vital role in my recruitment search,Monster is my first preference for any technical positions that I get. I have closed many niche technical or non technical requirement with the help of Monster.It helps me finding the resume of top candidates available in market.Review collected by and hosted on G2.com.",4.5,"['designed', 'user', 'friendly', 'manner', 'best', 'part', 'monster', 'asterisk', 'function', 'use', 'exaggerate', 'search']",0.64375,0.2875,1.0
2019-09-17,"It is the best application in the market for the job seekers. It provides the  best jobs for the job seekers. in this application the applicants  have to fill their details regarding the Educational qualifications , technical skills, location.Review collected by and hosted on G2.com.",by using this application i have not find any problems in this application.Review collected by and hosted on G2.com.,"Monster Application has helped many of the job seekers in getting the jobs. it is one of the best job portal available. In this application we can search the job based upon the preferred location, technical skills, salary,company etc. This application can be used in both computers and as well as cell phones.we can upload our resumes in the Monster job portal and recruiters search for the candidates required for their company. they view our profile and contact us and schedule the interview.the best part about this application its keep on updating and adds new features to its platform. it is very easy and simple to use because of its simple interface.the best part about the monster application is its boolean search. this portal has the regular day to day updates regarding the job openings.Review collected by and hosted on G2.com.",5.0,"['best', 'application', 'market', 'job', 'seekers', 'provides', 'best', 'jobs', 'job', 'seekers', 'application', 'applicants', 'fill', 'details', 'regarding', 'educational', 'qualifications', 'technical', 'skills', 'collected', 'hosted', 'using', 'application', 'find', 'problems', 'collected', 'hosted']",0.28125,0.5625,0.0
2019-09-08,Monster helps me navigate to find new resumes easily through their navigation tools. Each tab is easily accessible and allows me to upload my information and resume quickly and efficiently. I never feel overwhelmed by the website or where to go. The power search has allowed me to create incredibly specific boolean searches for candidates that narrow down resumes very quickly.Review collected by and hosted on G2.com.,"Monster has different types of searches within it, and sometimes it can become confusing whether or not to use the main page search or the classic / power search when looking for postings and also looking for resumes. I wish these search tools were easier to navigate through like the tabs are for the initial splash page.Review collected by and hosted on G2.com.","Monster has benefitted me greatly when finding great candidates in Boolean searches. It allows me to see what resumes are out there and they constantly are updated as recent as the same day. Monster can be a bit confusing when searching, but overall the navigation is self explanatory.Review collected by and hosted on G2.com.",5.0,"['monster', 'helps', 'navigate', 'find', 'new', 'resumes', 'easily', 'navigation', 'tools', 'tab', 'easily', 'accessible', 'allows', 'upload', 'information', 'resume', 'quickly', 'efficiently', 'never', 'feel', 'overwhelmed', 'website', 'go', 'power', 'search', 'allowed', 'create', 'incredibly', 'specific', 'boolean', 'searches', 'candidates', 'narrow', 'resumes', 'collected', 'hosted', 'monster', 'different', 'types', 'searches', 'within', 'sometimes', 'become', 'confusing', 'whether', 'use', 'main', 'page', 'search', 'classic', 'power', 'search', 'looking', 'postings', 'also', 'looking', 'resumes', 'wish', 'search', 'tools', 'easier', 'navigate', 'like', 'tabs', 'initial', 'splash', 'collected', 'hosted']",0.07348800505050505,0.14030934343434345,0.006666666666666665
2019-03-06,"Monster Boolean search is Incredible, the resumes which we are not able to find on any other Job boards, with the help of Monster I am able to submit good and qualified candidates. Now the advance feature of Power resume search has came so that I am able to find US citizen and Green Card also. I love Monster because I can apply as many filters I can so that I can get quality profiles. There are tons of resumes for each and every skills, such as Java, QA, .Net, UI Developer and many other skills etc.Review collected by and hosted on G2.com.","Sometimes one candidate with same skill has applied through Monster number of times so that in 1 or 2 pages are reflecting with that particular candidate, so that is a little embarrassing.Review collected by and hosted on G2.com.","I amble to route & forward the resume to my Inbox so that I can review it later as well. My database is very strong with the help of Monster. I have done many Contractual and full time placements with the help of Monster. I was able to do Job postings through Monster.  We can search a Company profile with the help of Monster, for e.g ex employee of Accenture, TCS, Deloitte, etc.Review collected by and hosted on G2.com.",4.0,"['monster', 'boolean', 'search', 'incredible', 'resumes', 'able', 'find', 'job', 'boards', 'help', 'monster', 'able', 'submit', 'good', 'qualified', 'candidates', 'advance', 'feature', 'power', 'resume', 'search', 'came', 'able', 'find', 'us', 'citizen', 'green', 'card', 'also', 'love', 'monster', 'apply', 'many', 'filters', 'get', 'quality', 'profiles', 'tons', 'resumes', 'every', 'skills', 'java', 'qa', 'ui', 'developer', 'many', 'skills', 'collected', 'hosted', 'sometimes', 'one', 'candidate', 'skill', 'applied', 'monster', 'number', 'times', 'pages', 'reflecting', 'particular', 'candidate', 'little', 'collected', 'hosted']",0.1381944444444444,0.28333333333333327,-0.0069444444444444475
2019-09-16,better and updated results when compared to other job boards. easy Boolean searches. multiple filters to apply to get the best results.Review collected by and hosted on G2.com.,there is not anything in particular that i dislike about Monster but if they can provide the work authorization on the candidate display list. that would be greatReview collected by and hosted on G2.com.,i am solving recruitment related problems like hiring. benefits that i have realized with monster is that we can get fresh resources faster than  any other job boards.Review collected by and hosted on G2.com.,5.0,"['better', 'updated', 'results', 'compared', 'job', 'boards', 'easy', 'boolean', 'searches', 'multiple', 'filters', 'apply', 'get', 'best', 'collected', 'hosted', 'anything', 'particular', 'dislike', 'monster', 'provide', 'work', 'authorization', 'candidate', 'display', 'list', 'would', 'greatreview', 'collected', 'hosted']",0.26416666666666666,0.3616666666666667,0.16666666666666666
2019-05-02,"one of the most efficient tool to search good candidates for recruitment and staffing ,monster provides a lot a good candidates in a more appropriate way .it helps to connect to the good consultant by providing a proper job search and venquishes the need of other portalsReview collected by and hosted on G2.com.",In monster there comes some multiple profiles which makes it difficult to seach new genuine candidates .Review collected by and hosted on G2.com.,with monster i have serached new candidates for recruitment and staffing.it help to search fine consultant that are appropriate for the need.Review collected by and hosted on G2.com.,5.0,"['one', 'efficient', 'tool', 'search', 'good', 'candidates', 'recruitment', 'staffing', 'monster', 'provides', 'lot', 'good', 'candidates', 'appropriate', 'way', 'helps', 'connect', 'good', 'consultant', 'providing', 'proper', 'job', 'search', 'venquishes', 'need', 'portalsreview', 'collected', 'hosted', 'monster', 'comes', 'multiple', 'profiles', 'makes', 'difficult', 'seach', 'new', 'genuine', 'candidates', 'collected', 'hosted']",0.22173295454545452,0.43437499999999996,0.009090909090909094
2018-12-27,"Monster is amazing, you can search resumes by different criteria (position, Cities). Tons of resumes you can review. I love that we are able to leave notes on each resume you review so your co workers or yourself can return and see what you had to say. You are also able to email the resumes to yourself so that’s pretty cool! Last but not least you can search recent resumes uploaded without coming across one that was submitted months ago.Review collected by and hosted on G2.com.","It can get a little tricky when searching resumes by position as they have tons of them on their drop down menu so you have to be very specific. Other than that, Monster is a great source that we use here at our office.Review collected by and hosted on G2.com.",We have found great candidates on Monster that had not applied with our company.Review collected by and hosted on G2.com.,5.0,"['monster', 'amazing', 'search', 'resumes', 'different', 'criteria', 'position', 'cities', 'tons', 'resumes', 'review', 'love', 'able', 'leave', 'notes', 'resume', 'review', 'co', 'workers', 'return', 'see', 'say', 'also', 'able', 'email', 'resumes', 'pretty', 'cool', 'last', 'least', 'search', 'recent', 'resumes', 'uploaded', 'without', 'coming', 'across', 'one', 'submitted', 'months', 'collected', 'hosted', 'get', 'little', 'tricky', 'searching', 'resumes', 'position', 'tons', 'drop', 'menu', 'specific', 'monster', 'great', 'source', 'use', 'collected', 'hosted']",0.18006944444444445,0.29375,0.0663888888888889
2018-11-12,"Great tool for sourcing candidates for jobs altogether industries. It’s additionally nice for reviewing resumes, finding contact info for clients, and posting jobs. I like that Monster provides you the direct contact info for candidates from their monster profile, and not simply from their resume. I additionally like that it provides the user the power to trace that resumes have already been viewed.Review collected by and hosted on G2.com.",I don't notice that there are tons of latest grad technology resumes on the positioning similar to alternative sites. I work in a special industry currently and realize that there are less relevant job seekers for the roles that I’m looking for comparing to mainstream technology resumes are mainly in for contract rolesReview collected by and hosted on G2.com.,"I feel that the search feature on Monster is incredibly well organized. I even have noticed that the advanced search options extremely facilitate me to slender down candidates thus I can really reach my target candidates supported much any measures -- education expertise, years of experience, and even current locationReview collected by and hosted on G2.com.",4.0,"['great', 'tool', 'sourcing', 'candidates', 'jobs', 'altogether', 'industries', 'additionally', 'nice', 'reviewing', 'resumes', 'finding', 'contact', 'info', 'clients', 'posting', 'jobs', 'like', 'monster', 'provides', 'direct', 'contact', 'info', 'candidates', 'monster', 'profile', 'simply', 'resume', 'additionally', 'like', 'provides', 'user', 'power', 'trace', 'resumes', 'already', 'collected', 'hosted', 'notice', 'tons', 'latest', 'grad', 'technology', 'resumes', 'positioning', 'similar', 'alternative', 'sites', 'work', 'special', 'industry', 'currently', 'realize', 'less', 'relevant', 'job', 'seekers', 'roles', 'looking', 'comparing', 'mainstream', 'technology', 'resumes', 'mainly', 'contract', 'rolesreview', 'collected', 'hosted']",0.27729591836734696,0.375,0.1795918367346939
2019-03-05,Monster is one of the best job board i have ever used.I like the best two ways to search a resume one is classic search and other is power search. i always use the power search because inserting job title and location we cab easily get good and local profile as per need.Monster really helps us to find the specific candidates what exactly skills we are looking for by using Boolean search.Review collected by and hosted on G2.com.,"Monster should add every Visa option which are looking for. Only this is the point or drawback i can say about monster, rest all is good.Review collected by and hosted on G2.com.",Monster really solves business problems because it helps us to find very niche skills candidates  which is sometimes not available on other job boards.Review collected by and hosted on G2.com.,4.0,"['monster', 'one', 'best', 'job', 'board', 'ever', 'like', 'best', 'two', 'ways', 'search', 'resume', 'one', 'classic', 'search', 'power', 'search', 'always', 'use', 'power', 'search', 'inserting', 'job', 'title', 'location', 'cab', 'easily', 'get', 'good', 'local', 'profile', 'per', 'really', 'helps', 'us', 'find', 'specific', 'candidates', 'exactly', 'skills', 'looking', 'using', 'boolean', 'collected', 'hosted', 'monster', 'add', 'every', 'visa', 'option', 'looking', 'point', 'drawback', 'say', 'monster', 'rest', 'collected', 'hosted']",0.18125,0.3625,0.0
2019-07-31,"I love this job board for Healthcare related jobs. Majority of the candidates that I'm able to source are fit candidates. You can customize your search if you need bilingual candidates, customize the years of experience, previous companies etc. The results are relevant or A candidates. You can also get lot of updated resumes.Review collected by and hosted on G2.com.",I like everything about this job board. Specially the job posting.Review collected by and hosted on G2.com.,It makes sourcing of candidates easier than ever. You can post jobs as wellReview collected by and hosted on G2.com.,4.5,"['love', 'job', 'board', 'healthcare', 'related', 'jobs', 'majority', 'candidates', 'able', 'source', 'fit', 'candidates', 'customize', 'search', 'need', 'bilingual', 'candidates', 'customize', 'years', 'experience', 'previous', 'companies', 'etc', 'results', 'relevant', 'candidates', 'also', 'get', 'lot', 'updated', 'collected', 'hosted', 'like', 'everything', 'job', 'board', 'specially', 'job', 'collected', 'hosted']",0.3146825396825397,0.2722222222222222,0.35714285714285715
2019-05-01,Power and Classic Search are good to work on different situationsReview collected by and hosted on G2.com.,no visa types exclusions to filter and search for particular typeReview collected by and hosted on G2.com.,recruitment process with high diversification in fields of workReview collected by and hosted on G2.com.,4.5,"['power', 'classic', 'search', 'good', 'work', 'different', 'situationsreview', 'collected', 'hosted', 'visa', 'types', 'exclusions', 'filter', 'search', 'particular', 'typereview', 'collected', 'hosted']",0.22777777777777775,0.28888888888888886,0.16666666666666666
2019-02-28,Monster is the best Job board when it comes to the recruiting it provides a diverse pool of candidates in which we can search a variety of sameReview collected by and hosted on G2.com.,Same Resume is shown multiple times so it creates a nuisance hence the filtering algorithm should be improvedReview collected by and hosted on G2.com.,Monster is a best Job Board for entry level recruiters so it helps the users to understand Boolean search betterReview collected by and hosted on G2.com.,4.5,"['monster', 'best', 'job', 'board', 'comes', 'recruiting', 'provides', 'diverse', 'pool', 'candidates', 'search', 'variety', 'samereview', 'collected', 'hosted', 'resume', 'shown', 'multiple', 'times', 'creates', 'nuisance', 'hence', 'filtering', 'algorithm', 'improvedreview', 'collected', 'hosted']",0.5,1.0,0.0
2019-05-16,every new resume in market we can find first on monster and very helpful to find out resources for each and every technology.Review collected by and hosted on G2.com.,sometimes we get dual resume for so it is time consuming sometime to find out genuine resources.Review collected by and hosted on G2.com.,it is very excellent portal that give organization business to provide then genuine candidate that can clear the interview and can close every position.Review collected by and hosted on G2.com.,5.0,"['every', 'new', 'resume', 'market', 'find', 'first', 'monster', 'helpful', 'find', 'resources', 'every', 'collected', 'hosted', 'sometimes', 'get', 'dual', 'resume', 'time', 'consuming', 'sometime', 'find', 'genuine', 'collected', 'hosted']",0.29772727272727273,0.19545454545454546,0.4
2019-04-03,"I use Monster as a last resort during my sourcing.  I prefer using LinkedIn and CareerBuilder for all of my US sourcing, the candidate pool in Monster is weaker and the search is unwieldy.  You can't even open resumes in new tabs, forcing you to stay on one page. The biggest bonus is that it has a job post board for the UK (although that costs more)Review collected by and hosted on G2.com.",That I can post roles to the UK (which several services do not have)Review collected by and hosted on G2.com.,"It has a pool of candidates, and sometimes people will click on the job posts.  There have not been any noticeable benefits over any other services.Review collected by and hosted on G2.com.",1.0,"['use', 'monster', 'last', 'resort', 'sourcing', 'prefer', 'using', 'linkedin', 'careerbuilder', 'us', 'sourcing', 'candidate', 'pool', 'monster', 'weaker', 'search', 'unwieldy', 'ca', 'even', 'open', 'resumes', 'new', 'tabs', 'forcing', 'stay', 'one', 'page', 'biggest', 'bonus', 'job', 'post', 'board', 'uk', 'although', 'costs', 'review', 'collected', 'hosted', 'post', 'roles', 'uk', 'several', 'services', 'review', 'collected', 'hosted']",0.022727272727272724,0.04545454545454545,0.0
2019-03-06,One of the best feature it has added is of power resume in which we can directly search candidates by putting normal strings and classic resume search is also useful as we can search candidates by using Boolean strings.Review collected by and hosted on G2.com.,"The user interface is not good as compared to another job boards, it should be more attractive.Review collected by and hosted on G2.com.",Being a technical recruiter it helps to get the right candidate for the right job.Review collected by and hosted on G2.com.,3.5,"['one', 'best', 'feature', 'added', 'power', 'resume', 'directly', 'search', 'candidates', 'putting', 'normal', 'strings', 'classic', 'resume', 'search', 'also', 'useful', 'search', 'candidates', 'using', 'boolean', 'collected', 'hosted', 'user', 'interface', 'good', 'compared', 'another', 'job', 'boards', 'collected', 'hosted']",0.2091666666666667,0.3433333333333334,0.07500000000000001
2019-03-06,"one of the best thing of monster is the best and perfect candidate can be searched in one Boolean search, As it as power search as well now which help us to search for Citizen & GCReview collected by and hosted on G2.com.","As per now I could not find any dislike such thing, it always great to use monster portalReview collected by and hosted on G2.com.","fast growing network for finding suitable candidate which make us profitability in the market, which automatically evaluate profit to the businessReview collected by and hosted on G2.com.",5.0,"['one', 'best', 'thing', 'monster', 'best', 'perfect', 'candidate', 'searched', 'one', 'boolean', 'search', 'power', 'search', 'well', 'help', 'us', 'search', 'citizen', 'gcreview', 'collected', 'hosted', 'per', 'could', 'find', 'dislike', 'thing', 'always', 'great', 'use', 'monster', 'portalreview', 'collected', 'hosted']",0.7,1.0,0.4
2018-07-24,"While I was preparing to transition to a new role, I utilized this service to reevaluate my occupational prospects.Review collected by and hosted on G2.com.","I like the displaying of salary, the proximity, and mostly information of the current opportunities provided.Review collected by and hosted on G2.com.",Ensure that your qualifications match the expectations of the job you're applying for.Review collected by and hosted on G2.com.,5.0,"['preparing', 'transition', 'new', 'role', 'utilized', 'service', 'reevaluate', 'occupational', 'collected', 'hosted', 'like', 'displaying', 'salary', 'proximity', 'mostly', 'information', 'current', 'opportunities', 'collected', 'hosted']",0.19318181818181818,0.13636363636363635,0.25
2018-05-02,Use monster daily for posting job and sourcing through the resume databaseReview collected by and hosted on G2.com.,I like the search options in the database just wish I got good new resumes every once in a whileReview collected by and hosted on G2.com.,Check out all your database options and look at what type of jobs you’re trying to get candidates fromReview collected by and hosted on G2.com.,3.0,"['use', 'monster', 'daily', 'posting', 'job', 'sourcing', 'resume', 'databasereview', 'collected', 'hosted', 'like', 'search', 'options', 'database', 'wish', 'got', 'good', 'new', 'resumes', 'every', 'whilereview', 'collected', 'hosted']",0.20909090909090908,0.0,0.41818181818181815
2018-07-23,Very easy to use and helps us find new employees.Review collected by and hosted on G2.com.,The super easy to use interface that can be used by anybody.Review collected by and hosted on G2.com.,Sometimes freezes when loading a webpage.Review collected by and hosted on G2.com.,5.0,"['easy', 'use', 'helps', 'us', 'find', 'new', 'collected', 'hosted', 'super', 'easy', 'use', 'interface', 'used', 'collected', 'hosted']",0.3665909090909091,0.34984848484848485,0.3833333333333333
2017-06-19,"This product allows you to post jobs and search for candidates that have posted their profiles to the site.  It also will allow you to reach out to those candidates within the website and manage candidates from there.  It also have an API key for some ATS's that make it easier to import candidates.  Overall, this product helps to get candidates into the pipeline.Review collected by and hosted on G2.com.","I like that it allows me to reach a larger amount of candidates than posting just to my careers page.  It also allows me to search through their candidate base, and has filters that are easy to use to help narrow your search.   They also will rate the candidates you source on a 1-10 scale as to how closely they match the job description.Review collected by and hosted on G2.com.","Monster does provide a good service, but you have to expect a certain type of candidate to apply going in.Review collected by and hosted on G2.com.",2.5,"['product', 'allows', 'post', 'jobs', 'search', 'candidates', 'posted', 'profiles', 'site', 'also', 'allow', 'reach', 'candidates', 'within', 'website', 'manage', 'candidates', 'also', 'api', 'key', 'ats', 'make', 'easier', 'import', 'candidates', 'overall', 'product', 'helps', 'get', 'candidates', 'collected', 'hosted', 'like', 'allows', 'reach', 'larger', 'amount', 'candidates', 'posting', 'careers', 'page', 'also', 'allows', 'search', 'candidate', 'base', 'filters', 'easy', 'use', 'help', 'narrow', 'search', 'also', 'rate', 'candidates', 'source', 'scale', 'closely', 'match', 'job', 'collected', 'hosted']",-0.07083333333333333,0.0,-0.14166666666666666
